Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Equatorial Guinea,GNQ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,56.80887616,69.16171848,71.49198561,82.11262912,83.80742227,87.33055092,91.0486755,103.2823452,106.6165065,111.8445183,116.2219993,121.4974874,140.4649983,144.6031208,159.1296424,170.2596953,175.6624826,198.2449538,198.3612154,181.4674475,198.3955556,201.7076503,220.7586207,222.6557153,245.6401384,234.3692254,210.9407666,226.6154384,224.5074317,240.0827872,227.4502965,219.273743,179.2884819,185.8251058,179.0145339,199.2882562,180.7099319,169.5402299,169.8044895,166.3626414,158.4558824,156.3768863,162.0903392,176.4176493,143.0409246,124.629257,96.90338917,119.0477308,63.0961916,122.4959096,159.7076803,109.4488189,117.2322709,123.0625,118.2726854,125.6551402,130.3793265,133.2617804,,
Grenada,GRD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,13.70454545,13.87090909,17.74545455,17.07090909,13.17454545,30.22727273,22.67207207,37.15945946,29.76818182,42.10181818,22.56181818,38.18839286,43.84521739,55.21965812,47.00854701,78.7775,82.7424,76.2512,80.38430745,67.32283465,70.00235294,62.24692308,52.36076923,69.38461538,73.13846154,94.61538462,96.46153846,82.53846154,99.53846154,90,110.1538462,121.4615385,129.9093656,124.8153619,137.2693727,134.4599559,152.8065693,125.0724638,141.3669065,151.6845878,145.833452,99.79017544,91.67182663,124.94625,141.6907143,136.0438247,123.7734772,92.00528302,127.0685579,189.1495552,223.1694385,267.1277034,284.6917922,297.9624545,342.0769954,303.1531787,359.8286311,358.2671462,,
Guam,GUM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,24.72857143,25.21428571,27.51428571,21.63142857,26.72285714,23.49859155,26.89295775,24.50985915,30.44788732,27.91944444,33.68888889,41.43611111,44.36464088,45.02762431,35.01923077,26.66666667,18.54739336,28.11308204,22.60625,12.32708333,29.55625,21.51666667,21.68958333,30.95208333,25.69375,44.76666667,27.70833333,29.79166667,33.95833333,25,32.5,25.41666667,25,23.125,31.25,27.70833333,32.65416667,31.04166667,39.44583333,27.96444444,28.88888889,33.11111111,23.05555556,44.83333333,22.09761905,32.58095238,32.6547619,56.79761905,20.2547619,39.31904762,27.84285714,43.54333333,61.56542857,53.14930952,56.11509524,44.60404762,5.810071429,62.10992857,,
High income,HIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.4404666,130.9550449,133.3668409,135.1299062,139.7260753,139.3349694,137.2992036,136.6522561,130.20927,131.0920098,133.9618366,140.0131864,140.246326,135.9693592,135.0850546,143.0954132,125.6451076,114.105446,127.7551655,133.1086721,137.3808865,140.4107393,141.263014,139.6007205,140.347637,142.5108745,141.7907573,,
"Hong Kong SAR, China",HKG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.4,359.8,390.8,365.8,390,421,99,38,616.2857143,790.5714286,1307.316129,598.0483871,1973.609677,2394.76129,2715.943333,2807.796774,3573.91,,
Honduras,HND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,4.328957529,5.108812261,5.763358779,5.940594059,7.207890744,8.799093656,10.97744361,13.51351351,16.94277108,18.04511278,20.63015754,17.47076023,17.41654572,13.51156069,14.15428167,17.66342142,18.56287425,15.55851064,13.05220884,19.20485175,19.17623228,16.4098916,19.21813224,24.8954918,15.6838488,17.3494142,23.49895906,27.86582809,23.14661134,10.25581395,23.86126005,26.84356436,32.67973856,17.87878788,55.5625,51.625,94.56513158,92.03486842,111.5803815,169.0074906,141.8539326,31.95692884,54.89700375,134.9666667,160.8514286,188.8352381,177.9952381,107.7308448,62.31862745,64.7245098,104.0705882,107.7215588,176.3879706,139.7768824,131.6679216,164.1301078,184.2181471,184.1489216,,
Heavily indebted poor countries (HIPC),HPC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,1.236214988,1.648045234,1.716447053,2.096872722,2.149246592,2.318137116,2.920721798,3.353215368,3.519368071,3.965669522,4.266767068,4.245391092,4.947772438,5.620234395,5.293155604,5.194258092,5.65636109,6.246751844,5.969788724,6.459915514,6.117200639,5.847311986,6.077046314,6.546121241,6.363210842,6.031071892,5.342681392,5.713164716,6.274286573,6.217334267,5.999677051,7.177389764,7.292828459,8.725646662,7.991522728,8.241606881,7.878096177,7.022284626,8.729140907,7.210112921,9.25056966,8.67883097,9.709737666,9.811217888,9.557218795,9.050175518,10.95444927,10.89229832,11.1610915,11.21300428,12.43897778,13.30907178,15.94175366,17.07005953,16.41531879,,
Croatia,HRV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4207921,130.4143126,174.8188406,162.0411817,205.1724138,280.6225839,161.9724518,181.835206,264.8456057,205.8616647,256.988345,292.8020833,312.5844156,294.5085911,380.7877412,410.0633803,495.2283025,164.6792583,297.3098187,311.0114866,191.3879082,160.8101324,192.1478657,181.7861799,119.0366133,213.5483476,220.9950249,,
Haiti,HTI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,41.43608009,52.855547,57.67372474,65.6391713,68.35704724,74.10717703,98.48609779,120.7966199,134.3423077,161.2098979,183.9542824,196.3762797,232.2629444,260.5260285,296.074883,271.7204385,297.9461645,305.0697582,298.1659718,278.3220609,295.2514411,304.4961148,316.0101594,303.1352695,265.6814932,274.3105294,271.9001585,280.700396,238.6777514,134.5358132,64.50336234,39.85660059,61.62594777,66.06085492,76.6011236,94.55975889,88.60746888,76.90392198,89.84423676,90.61799218,98.51302649,94.87624837,95.4970633,98.52109613,85.19886981,99.19512726,110.4094077,96.70076336,77.48222465,84.33424408,93.28828214,99.6154196,113.5586191,112.7082369,114.1475486,122.1084895,138.2061069,150.6769195,,
IBRD only,IBD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,9.012929953,9.780322805,11.4617049,13.26477864,16.15295549,20.47374777,21.2876772,24.31084277,27.08732671,31.13995274,33.96713511,38.19051637,42.56039113,40.85731856,47.20551156,48.25104462,57.29977798,63.54407722,68.74261036,75.67945967,75.22013435,77.15311024,81.85704135,88.62052672,83.57908681,88.12159623,96.19048568,106.3735952,106.5310179,107.7864397,109.9560707,93.67891524,86.15749716,89.88082825,98.53093482,103.4439174,106.2590967,108.8913545,111.4105016,108.5295586,112.0681262,117.8761656,121.5711142,132.4718693,135.0574237,140.1649246,148.8824742,145.5116184,145.4235195,160.5606408,167.6351162,164.4053208,167.1897821,171.9114445,168.6601085,171.506004,170.2033489,166.6817789,,
IDA & IBRD total,IBT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,15.78363552,16.56722034,18.8912432,21.03437254,24.14413891,26.56143957,30.06126714,33.10395332,32.15096854,37.24256613,38.31379837,45.9007211,50.97257205,55.59419325,60.52315573,60.80558484,62.7349507,67.11181596,71.50326137,68.0576555,71.70124582,77.41072084,85.22610105,85.50458635,86.47075346,87.92102519,80.23704082,73.99333309,77.3305081,84.31583385,87.31903877,90.67726849,91.89719811,94.41239569,92.16530409,94.77439302,99.6769474,101.3682264,110.1995464,112.4474409,116.6506908,122.63848,119.8367197,120.5797152,132.3052701,137.4220241,131.2746236,133.9506795,137.8753689,135.5903478,138.4857144,138.7857453,136.344192,,
IDA total,IDA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61577659,27.9352503,,,28.95894424,32.74449908,30.94034206,,,,33.86066127,31.75532847,33.57347918,35.59934021,37.22083055,34.88425906,34.78841963,37.63531999,38.95486876,39.18369622,34.9260562,37.46202501,39.40015137,39.73938956,42.87974072,47.00043902,47.53214455,,
IDA blend,IDB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.562470582,1.556033442,2.139878464,2.755279942,2.607049294,3.480454427,4.618711667,5.493395776,6.300616058,6.504448361,8.380167127,9.879089075,8.922492075,10.15979106,12.05342158,13.45721275,15.67171741,18.94719403,21.14607973,23.91395156,26.7067599,27.21118929,28.51323555,27.35610699,30.36206362,33.02800133,31.33758353,33.47027027,35.33947515,36.29965194,35.4424454,45.14515414,44.74651794,41.06153609,41.74112047,41.51127703,48.57536527,46.6745364,48.74124249,49.75116201,50.68606691,50.38732311,51.69168095,52.17019935,57.46722268,60.16725176,55.12758141,55.77333666,68.40018206,68.7327319,63.65033885,58.97123534,67.63714327,68.57925668,68.47706217,73.17949948,80.08119985,79.79676981,,
Indonesia,IDN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,7.555,8.299777778,7.222222222,5.346777778,5.249888889,8.055777778,7.038888889,15.07822222,9.889277778,13.34405556,12.61744444,25.03688889,26.87222222,27.72222222,27.17222222,27.36666667,34.18888889,42.41027778,47.54016667,65.16805556,80.76027778,88.49794444,85.82233333,104.2062039,100.2564103,101.566062,105.507794,117.2669692,111.7737296,123.4780033,132.7415519,142.7071823,127.8062772,144.0499825,145.8424634,151.3795218,120.4108108,145.8663102,128.1472081,121.6341463,130.6093069,123.9590658,131.1321521,131.2093976,143.9864029,158.016093,181.4572273,184.5284581,181.639661,181.5166525,198.4185957,221.4387319,219.5624809,232.3691574,228.6990391,216.0412167,221.4816635,236.4423133,,
IDA only,IDX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.73866167,19.20655913,21.99931402,22.02759463,22.86630515,22.47583035,22.41602016,20.64978284,22.48390909,25.46344327,23.35021227,23.2195561,25.66849482,26.25010531,28.61431567,31.38019442,32.44308213,,
Isle of Man,IMN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,2.171289937,2.885768985,3.453991236,4.901985647,4.959043333,6.939907939,9.631993992,10.99963141,12.3893584,14.05455904,16.6303613,17.27928783,17.62561784,15.93364747,21.58825492,21.0839396,26.50762994,31.43243955,32.26120261,33.97276088,37.34899823,35.93043627,40.7756311,48.89070885,52.98642534,58.85599936,51.11791918,66.09647076,69.210771,73.52302412,77.99931978,74.70166435,76.17673723,83.45589294,85.70285527,89.04232883,100.1725608,104.0679516,112.1710203,103.7861182,108.1821987,100.3290553,105.1772039,115.2715101,127.614592,136.4039215,142.8352255,153.3493908,167.4572959,179.0358769,180.7482912,163.1220216,156.4956981,163.4980794,171.0349325,165.89799,170.0011508,175.0153437,,
Not classified,INX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,127.4471698,148.0312699,151.8571429,151.2332896,145.6963807,203.4485654,230.9691011,258.8952654,276.6111513,307.4074074,308.1511372,396.3990998,393.2579891,287.3104549,349.6993517,403.5753311,516.7928994,577.806563,522.7714034,542.3285199,546.9067405,591.4933837,666.4700098,649.6637848,611.7891156,712.3634558,674.5918367,662.6095424,671.3878327,665.0336215,646.2585034,666.001994,699.9022483,741.617357,726.2135922,644.0037771,637.6811594,656.2211982,643.1226766,556.5552461,496.3947811,597.017842,533.7732657,466.4315353,458.0371622,431.876843,973.6233752,857.1975703,1123.802936,1065.372345,995.7093697,1138.780796,1110.334571,1196.016531,1273.852715,1207.332907,1349.007592,1544.889357,,
"Iran, Islamic Rep.",IRN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.923431242,1.202068045,1.622866667,2.080013324,2.463382157,3.260146374,5.003322259,5.152317881,5.753968254,6.268976898,11.3624286,12.35521045,19.43595054,20.31117899,21.19747634,22.2739726,27.28271762,21.97963641,31.10931947,47.24019721,50.56162362,63.41630719,72.08090278,63.18627986,60.71530201,60.10382838,61.45012987,65.85346598,82.58441558,76.43186307,68.88076254,79.5544817,51.99053773,57.91082656,58.50011502,63.1294964,73.15489032,75.31032844,81.43477995,93.37731171,83.57726499,87.89614761,93.43421868,98.49071922,103.4969643,126.7806185,97.72444128,108.09923,90.39303289,90.24886485,48.30572105,52.30985902,56.80892898,73.21302308,47.47706816,47.53553823,47.53553823,47.53553823,,
Iraq,IRQ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.402173913,0.376344086,0.51212766,0.623789474,0.736041667,1.52375,1.922886598,2.247835052,2.994226804,3.50660066,4.176155116,4.534,5.7338,6.753333333,6.411764706,8.431372549,10.62745098,11.27615385,19.42857143,17.58095238,14.62857143,15.27619048,16.74285714,29.48571429,34.38095238,37.36952381,41.46666667,44.8490566,43.0754,41.4,24.94444444,39.62264151,62.14285714,76.03960396,69.5625,73.83333333,81.09090909,82.43010753,85.2967033,90.53658537,148.6511628,136.4731183,25.48888889,24.696,42.07442308,46.54583333,37.85050505,57.19,60.19643836,34.29,39.09767442,49.41604261,50.07612896,19.50793784,15.46921,28.781174,50.322722,50.322722,,
Iceland,ISL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,103.4916667,131.8333333,143.2583333,152.5833333,159.9,160.8166667,179.1333333,198.4166667,188.4333333,192.9586777,214.5245902,214.5121951,227.016129,206.856,223.3174603,225.5354331,225.6046512,236.0769231,232.7633588,219.406015,226.3909774,228.358209,219.9477612,198.8134328,188.0895522,184.6888889,172.8666667,164.0148148,165.4222222,170.3161765,168.5147059,147.2352941,170.3703704,148.8740741,144.9037037,140.9850746,145.112782,143.8461538,169.7674419,164.3410853,140.9302326,145.751938,122.8837209,137.9224806,133.5581395,167.8217054,194.168,199.88,123.8467742,148.699187,159.1653028,176.4851485,168.8036304,201.7326733,147.7520661,181.5289256,148.0082645,136.2809917,,
Israel,ISR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,113.9150943,107.5695793,106.94375,115.2173913,128.8461538,123.6180124,144.1950464,142.5310559,165.4672897,176.3538462,186.1503067,192.8769231,170.0149701,190.380531,221.9940476,227.4276923,245.5230769,257.4153846,239.5138462,243.8523077,231.9692308,252.8769231,265.6825397,292.6829268,281.6513761,277.2189349,289.0855457,287.6106195,294.0828402,299.1253644,269.740634,281.8443804,282.4207493,297.9942693,301.4492754,354.1666667,357.1428571,361.1940299,267.2672673,278.1065089,261.4035088,251.8624642,282.9341317,320.9003215,292.6045016,304.950495,344.9967299,280.6139473,200.4600723,206.4032698,251.6063578,278.8331072,296.0111966,264.2262895,243.6069987,280.6779661,238.501292,240.6779661,,
Italy,ITA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,67.7950552,69.36248535,68.76463626,74.63962534,86.39548068,89.30376085,90.61078376,93.92629192,100.7425743,111.6701435,152.4303438,164.0920899,152.0059216,136.5027363,159.6705252,153.2041862,191.7565979,236.8552534,248.493035,222.6600232,217.2678005,211.8361176,226.1654251,229.8151039,237.5247514,236.2195686,251.132267,233.53215,201.5922384,215.7545495,223.2235955,219.6571429,222.6783626,227.1821347,219.9686104,223.8358137,213.0134497,209.8691319,208.7770626,204.2693714,168.5949155,171.1218776,177.7024752,181.4180975,171.7530848,177.0315889,190.229954,143.4762603,120.1115886,122.7459529,134.3224702,122.506322,129.3035008,126.5640606,134.1269505,131.5006719,130.3332556,130.5905102,,
Jamaica,JAM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,81.36144578,73.09036145,88.64457831,131.1626506,106.9933333,105.6333333,162.6451613,149.6774194,147.0967742,150.5793103,147.0896552,156.5517241,128.2758621,176.5517241,126.2068966,98.62068966,102.0689655,110.0827586,98.82222222,129.6740741,140.8444444,96.128,110.7391304,200.8695652,102.6086957,150.4347826,213.9130435,254.5043478,259.1666667,160.5042017,203.968254,156.6176471,134.4827586,144.0993789,167.835443,153.5483871,155.98,161.6896552,161.1398601,160,148.9642857,94.67407407,112.1925926,123.9473684,115.84375,63.515625,36.216,37.64166667,58.19166667,62.625,71.175,87.375,83.14591667,115.28575,38.08175,57.24633333,66.28583333,65.84275,,
Jordan,JOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.788888889,7.738970588,8.970695971,15.93818182,18.47826087,12.1942446,13.76702509,14.02846975,9.145390071,9.602112676,8.424561404,10.48780488,13.88888889,15.93103448,19.93127148,27.19112628,18.70748299,27.27364865,48.82154882,48.16053512,25,50.35123269,53.96052632,70.81565299,55.78034682,28.35982659,42.59735974,88.1461039,70.0136612,93.75,136.6064257,60.45437043,71.1790393,66.3507109,63.49206349,106.3888889,128.4545455,123.3210526,121.1789474,108.5421053,116.3541667,221.7948718,123.7288136,296.0287081,364.0702703,104.2631579,398.5531005,165.3444816,60.50298805,168.0630631,467.1753986,372.9040553,131,92.56842105,176.9284774,112.3366771,133.8609626,114.0447761,,
Japan,JPN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,279.8886926,294.4572954,322.6211849,318.8969259,337.9883169,362.7361086,391.426446,404.2105263,408.7950407,376.17398,373.6585366,407.8109551,447.6769691,411.932503,364.2669363,423.8975818,432.4984728,453.4503879,480.1310938,372.5892491,386.5459782,409.0065952,433.2851538,433.808933,419.047619,425.8506224,423.0577482,404.2863088,404.4240401,385.4865772,369.6202532,378.4471786,387.8548559,378.4334764,354.4492441,339.6349413,330.4224119,312.8114664,319.4981124,324.6088511,304.680468,333.5444671,335.1707983,353.6837177,347.9692661,332.8275386,350.4748035,278.2286444,238.9280391,259.8344232,263.8770569,247.1502591,244.6436999,260.3268593,241.2128419,246.1759082,252.5835136,253.7421535,,
Kazakhstan,KAZ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5501355,9.246575342,3.488740882,2.736450967,3.968782947,1.723407001,0.404294227,1.06687297,1.226818925,1.716638794,0.836099753,1.190392187,1.478292625,1.428456392,1.446743081,2.056478081,1.083457808,1.970773843,2.046032952,2.995551839,4.420250575,2.888581955,3.952704766,4.29544848,7.303776373,8.288065927,8.262629251,,
Kenya,KEN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.171428571,3.457142857,4.577714286,5.504285714,6.864,8.763428571,9.514285714,9.371428571,12.08571429,14.14285714,13.48571429,15.19685714,14.56057143,15.08571429,11.70894737,14.18315789,13.55842105,13.42157895,10.07894737,16.21052632,21.78947368,16.5,19.76315789,21.94818792,22.43113249,21.42390594,23.7084855,24.80540762,20.12137303,21.38276553,22.11104571,19.25547997,19.76284585,23.80777696,14.4170651,34.42517662,27.91857084,27.16973065,29.06200942,29.7904314,29.24921997,27.31310155,33.09677419,27.68086725,34.32655775,33.15480226,36.39528302,33.28754717,31.85709091,30.34709091,43.58206897,34.39270847,38.7662,42.84539138,28.54889828,29.02923966,22.63296897,15.6886569,,
Kyrgyz Republic,KGZ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24242424,20.71005917,21.4559387,22.25755167,22.84450995,22.82768778,21.38088235,20.51973684,21.53318584,20.54910714,7.050557621,24.71056548,21.68215892,24.62850467,22.19677495,22.4546875,18.9738179,22.06818182,22.65945777,19.16843013,24.31615228,27.43020255,32.00062471,10.40358426,12.69338407,7.69034788,21.24611801,,
Cambodia,KHM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.760747005,0.343859649,0.473684211,0.534482759,0.551724138,0.568965517,1.516195727,1.403508772,2.036363636,1.286297809,1.745555556,1.277777778,1.111111111,0.756756757,0.054054054,0.052631579,,,,4.05,9.5,5.369458128,2.352941176,0.833333333,,,0.2,0.028985507,0.081411126,1.109607578,1.540540541,2.972972973,3.928955867,2.864864865,2.648648649,2.108108108,5.918918919,2.059459459,,,,6.937275676,5.483745946,6.812283784,10.45765946,10.31951622,10.15840541,9.869448649,13.25330811,15.41333158,20.06480526,27.25512105,24.75411053,27.72927632,29.89967016,21.62355408,30.52586039,34.27582971,,
Kiribati,KIR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,73.5,84,84,105,120,120,125,175,237.5,262.5,237.5,425,450,462.5,337.5,250,262.5,262.5,262.5,262.5,300,300,300,337.5,350,362.5,362.5,237.5,115.5,110.25,137.5,137.5,137.5,227.1428571,189.5714286,221.1666667,283.3333333,283.3333333,242.8571429,242.8571429,242.8571429,7.857142857,7.857142857,7.857142857,13.85390428,22.61306533,12.53132832,20.5,12.75,11.33333333,10.4,10.4,0.006,23.048,5.276,7.51,5.234,5.176,,
"Korea, Rep.",KOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,155.491392,157.6576577,172.0656716,172.4973697,155.5552473,193.5386374,221.5350638,220.0827967,247.9540816,261.4500697,280.3186504,307.8431559,361.3813842,408.8640964,419.9408054,312.2635922,356.1344944,418.9037999,411.3765104,389.8300971,374.8176499,299.7071742,353.1496063,385.770947,416.5256346,430.8383234,450.6228201,461.2418628,494.4610718,490.374808,481.4218993,507.7449947,519.3066667,520.3252033,549.0908581,520.8636103,576.0743322,507.6112412,483.2754562,455.9586729,424.276495,417.9699223,427.0466365,453.196092,478.1520207,333.7393144,406.2499937,304.4802748,338.6104492,330.2821035,337.3188777,351.8256734,344.6958751,345.9229268,337.8127893,353.562639,355.9974153,369.7358443,,
Kuwait,KWT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,100,100,660,440,250,250,250,166.6666667,233.3333333,101.75,82,193.75,125,,,200,200,200,200,333.3333333,200,166.6666667,157.1428571,62.9,80.46153846,83.33333333,83.33333333,90.90909091,90.90909091,317.1054545,294.3752212,533.5336283,95.23809524,228.396,441.552381,468.608,434.1267241,671.8873684,1122.567532,1000.72375,1077.848837,1059.48,,
Latin America & Caribbean (excluding high income),LAC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,11.05397313,12.09008157,14.77274532,14.62847553,15.46007531,17.21956769,20.46678016,24.57798478,25.25360119,28.81192519,29.83512478,36.22856165,38.67617875,41.34032737,42.85585908,49.50461411,55.13964011,54.33710043,56.73140544,61.98528005,52.35502263,50.99574917,45.15959985,57.38575391,55.35786918,64.64740638,66.5244294,64.41875284,61.18471225,59.71153481,58.43622512,59.22858232,67.43799399,74.31868382,66.26972102,79.47053865,87.92896908,87.59815462,87.10371784,93.4044,96.89808304,98.66851558,110.8438075,129.6181753,107.3020038,113.0522131,134.2066247,118.3745346,89.98534211,121.7429976,143.9969505,138.3493021,151.6069112,158.4392673,136.4168095,154.3636796,166.0774016,169.4400226,,
Lao PDR,LAO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90,64.8,106.7777778,131.8631579,71.48543689,97.08737864,104.3148148,106.9557522,143.4782609,187.2340426,199.5833333,230.8333333,303.0625,176.8776371,55.55555556,138.961039,122.3684211,140.625,204.5454545,126.6666667,167.6190476,233.6538462,201.4423077,242.3557692,175,88,107.4468085,121.5053763,150,138.7978142,164.0883978,188.8888889,201.1111111,155.5555556,244.4444444,306.010929,336.4432432,340.6417112,493.7984496,405.0930233,488.1416667,263.4002308,234.3497059,254.5635363,155.1539873,113.515,173.0084203,163.409187,167.1918699,223.7985965,340.38864,240.4640909,209.0532576,220.6734848,281.9759091,292.92,337.5129545,286.3648485,,
Liberia,LBR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,2.588235294,2.339181287,2.199415205,2.211078717,2.662390671,3.941860465,5.300581395,5.966956522,4.99826087,7.223188406,10.11560694,9.595375723,8.18443804,12.62247839,20.63218391,24.94252874,29.34097421,21.08571429,34.36571429,30.31831147,42.28100114,49.11048159,51.41521127,44.89550562,37.884723,43.88300836,56.71666667,48.83333333,43.6565097,42.99168975,46.85082873,47.43801653,61.10192837,40.82191781,47.59358289,30.76923077,30.42406312,27.82369146,47.6584022,30.3030303,40.33057851,35.99719008,19.54710193,28.82708571,29.98030286,31.46355429,30.44354857,29.42041714,33.48867429,38.55588578,18.61215035,24.89954651,36.20805814,22.91705233,18.24302326,15.58269186,19.59815698,9.841936047,,
St. Lucia,LCA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90,96,108,120,180,240,320,440,580,680,680,1100,1160,1094.339623,820,640,600,232.8,317.8723404,191.1111111,250.2325581,403.25,383.2432432,496,569.0909091,515.1515152,566.6666667,866.6666667,2396,1972.758621,2321.428571,2407.407407,2592.592593,3600,5500,6839.473684,7182.631579,1080,2650,2650,2650,,,,,,,7.2,88,119.3333333,84,261.8433333,112.2166667,240.4,234.3233333,170.8933333,131.2733333,133.2233333,,
