Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iraq,IRQ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,283.3333333,189.6225532,86.53332315,101.9378467,102.5059524,134.5679012,169.7457761,43.20102025,35.3655006,26.35658915,26,,1604,45.78125,66.15384615,49.07558456,51.30491632,54.781077,30.83009079,24.73039385,46.10244989,107.76,100,112.987013,124.6753247,108.4090909,109.0461538,109.7846154,117.9384615,118.3231707,113.1707317,96.48301887,98.70897496,191.1666667,93.81869755,133.9047677,133.2895836,145.9644749,133.3566515,155.584903,141.9875776,130.5279503,169.93405,142.2827565,189.8961481,230.6676612,123.0302876,215.1134962,215.1134962,,
Iceland,ISL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,174.2039557,214.3631436,264.8028343,275.0488208,296.2025316,226.3164067,264.696466,292.03974,277.2097585,303.0240104,342.9694666,322.9498164,290.9861484,353.4791524,313.2709864,268.7716994,289.697392,316.5549252,304.2506486,324.1612975,341.1898017,382.5,483.1639344,222.6019385,217.2758621,214.9396552,233.37,229.6887967,216.3953488,228.3869059,176.6864544,186.5300419,230,174.7652174,223.9239927,153.1825184,160.8333333,162.6086957,182.5,176.6666667,20896.55172,,,,,,,,,,,,,,,,,,,
Israel,ISR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,31.56092631,24.98346412,22.18793156,14.08236857,11.41348324,11.84937114,12.36099684,11.92697505,11.04055374,9.259064805,10.06034383,9.315094956,9.860732457,8.904080295,9.273441579,10.02910468,9.998371091,10.65993211,8.613651579,8.657238798,7.648100149,7.623147432,7.472655029,7.237090087,6.845547792,6.526887712,6.594885599,6.810085912,6.417043254,6.568501921,6.192933704,6.608554632,6.098319851,6.864686469,6.431663575,6.618464961,6.593406593,6.034912718,4.325848158,4.398278121,4.260693435,4.174842261,4.486037401,4.056099366,4.148013105,5.107523795,4.13662847,3.173125473,4.821936059,2.279009901,2.945535201,3.652427255,3.569440531,3.073141749,3.797096465,3.498597901,3.495311747,3.395839443,,
Italy,ITA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,72.70771578,70.07135887,63.8837354,64.59335402,68.03431089,67.70782624,61.9931202,63.48511326,73.85240616,82.56873092,85.50905599,91.95749228,82.66120132,74.53178473,107.8052318,95.07161167,107.5194411,117.2129577,111.9144881,112.4674353,123.5357788,114.9385737,123.3362548,110.003236,120.2323994,132.7467744,122.5650805,105.949965,104.5431899,162.9813044,138.721773,162.605753,231.9001218,209.5459579,207.9908676,254.4338336,248.6562942,283.7662338,321.4414414,318.3823529,297.8629237,274.9701391,264.9418914,219.4468406,314.2708973,401.9358274,864.8241365,245.7859617,252.3414971,321.9386706,370.6326871,288.6700323,193.1710509,214.1412927,222.3003364,190.1814656,230.7475985,230.7475985,,
Jamaica,JAM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,250,165,84.05797101,103.4675325,77.46478873,110.5890411,145,108.2706767,49.36132627,20.01315507,4.543742244,2.357039734,1.771373503,0.773383776,1.165733382,2.265059236,1.71390352,1.372828296,1.75748453,1.351286218,1.375566894,0.992978225,1.042549032,1.286409071,1.91138756,1.668130876,1.474857472,1.366491893,1.417727688,2.809025252,1.462027345,3.91949421,4.437307297,1.295050566,3.402125834,1.466672204,1.099984608,1.752476236,4.237943949,5.183137546,1.990567155,1.238389221,2.24435044,1.774146309,1.46488764,1.341467697,,
Japan,JPN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,100.1333704,101.6651871,97.54482339,88.57358112,84.04448479,81.45951734,76.67674597,75.01831502,73.7728989,70.55298874,73.64534861,70.43614878,78.11488814,65.92933158,84.08252812,116.1469933,99.15966387,102.6340111,106.448683,98.16216216,102.5095472,113.335237,121.7169374,111.7866468,120.6701246,131.1649307,134.2960765,132.4471711,139.3242272,132.6118326,129.2035398,137.3364126,141.6400343,139.5505262,136.4513179,132.1440649,135.7277713,133.427389,136.4343291,147.4540494,127.8564684,129.1602624,137.2674597,139.1311027,141.3419391,136.2961748,142.1280673,135.6807304,119.552835,122.7958007,132.4813469,125.9983575,129.6992199,148.1931918,141.240263,134.8031677,139.6497727,142.8552011,,
Kazakhstan,KAZ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9252438,85.94164456,92.36641221,46.79802956,64.31026019,61.64835165,86.09271523,97.99426934,468.3544304,168.499883,25.1059322,25.29804304,26.64590691,33.40128202,37.93640612,39.83929006,16.83675971,33.97590361,101.277007,106.5948003,205.0496584,52.08011317,52.74673624,54.10212848,87.36917727,73.94686043,82.54580671,,
Kenya,KEN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,1850,2016.666667,2670.333333,3210.833333,4004,5112,5550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.571428571,110.8108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,868.1350067,828.9473684,909.586303,555.6288126,448.6392789,434.1487681,277.202849,113.0843772,104.3100488,104.2218108,110.1860379,112.1561905,124.8300082,124.892242,112.3293965,85.75696574,80.2146671,76.38812385,66.75518857,67.91694858,77.67515409,57.79220779,69.14627096,67.8141886,71.08996687,75.01954992,81.92028986,77.91405853,91.43161634,84.92396585,98.16931217,92.21127165,91.91051539,86.02150538,94.31878613,84.78610075,87.55516328,91.64904863,83.84116144,83.19874671,80.69417419,82.3753024,105.9063014,105.8653314,106.5243448,102.1873594,118.8990872,96.47524892,125.2249016,106.9049747,118.016789,258.3868229,155.2697682,209.7757675,242.4524557,192.0335394,161.1650959,167.9037474,,
Kuwait,KWT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,0.034385767,0.032258065,0.214913709,0.202205882,0.273224044,0.210526316,0.220458554,0.175500176,0.278551532,0.118360403,0.082045125,0.201543171,0.134517084,,,0.675915443,0.341530055,0.308546745,0.255885363,0.561324726,0.344332855,0.276760682,0.332587531,0.218679924,0.309525148,0.391696044,0.285290426,0.296982656,0.267065484,0.765955204,0.78431576,1.362408479,0.296173439,0.514521289,1.066551645,1.164243478,1.101362523,1.686018807,1.825505808,1.558456297,1.820047124,1.664213627,,
Latin America & Caribbean (excluding high income),LAC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,231.8478437,222.9966999,236.6614707,234.0325788,262.2197071,284.012508,248.6365803,269.201679,245.2565116,243.3268584,213.6176882,232.4622251,214.719715,213.0732832,208.6351842,207.707328,214.1765185,219.481024,215.3219407,205.2260389,184.2281517,177.4119783,156.6460213,159.7861111,155.4759241,173.1214657,170.5214721,165.3880552,150.2936696,163.7056537,152.0284129,166.5783132,182.2260066,186.887759,163.394214,187.1579589,210.3942133,219.8351081,222.5788378,244.2053863,272.5662663,298.5778249,335.103879,357.7868926,300.6086476,298.0300241,357.7844232,334.5591888,266.0474063,306.0226543,349.7472823,349.3342301,405.0220745,437.1194648,397.6705188,458.7937152,527.9639668,594.0593749,,
Lao PDR,LAO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,271.5789474,169.1170074,278.6718863,188.3759398,148.6273718,105.2631579,107.2952381,65.83326524,76.74418605,83.1758034,112.4413146,122.8381375,111.9,32.85266458,18.92285298,102.8846154,41.51785714,49.84177215,45.91836735,25.82524272,69.01960784,506.25,838,362.6618705,,,,113,184,74.70588235,74.25,52.30769231,56.21118012,31.46067416,54.32098765,58.94736842,54.12347826,47.53731343,74.94117647,71.19482289,73.77455919,44.47016883,43.65967123,33.04477143,20.74086792,14.03458182,18.574184,16.74944167,27.41946667,22.18525217,36.67981034,33.0638125,34.4937875,32.36544444,37.22082,35.1504,40.50155455,34.36378182,,
Liberia,LBR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,81.31332083,60.080316,24.11697248,24.32626662,32.82904059,33.77108832,60.91476091,43.77777778,62.08,67.84,30.13650683,41.27279494,21.49451818,21.73382173,15.64694082,16.09285342,12.37138658,22.3595099,13.51019406,20.04381161,16.76973819,8.401134265,13.14076582,13.65934132,16.17544653,14.90660604,18.59361863,20.88566643,15.94262651,42.5846,214.1361,28.437379,39.14332671,18.49027696,23.88790553,28.39834035,14.26127211,,
St. Lucia,LCA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,143.2316934,148.3284392,162.2601586,163.2640178,175.597587,195.7679276,190.4713661,218.699136,206.3754027,209.4816177,188.2236273,203.7347426,198.6113492,192.9864339,195.5484412,199.5311184,206.3326246,213.5569428,208.870999,197.4749925,175.3194996,166.6227425,148.8224422,152.6706762,148.2525251,162.6049897,162.5387827,157.1626137,144.8734288,153.9526116,142.5206153,155.952693,167.2229525,169.1435293,148.1755807,166.0487407,183.5421759,189.5815993,188.8569768,208.5570049,223.3000866,234.6373673,262.2490082,276.5778785,233.3064355,243.816159,279.2341121,252.5212261,205.104579,223.1641329,254.2259813,250.7468838,300.3209793,317.3664422,281.4957783,312.8807789,361.6171451,388.1079191,,
Least developed countries: UN classification,LDC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,170.1513212,212.3384926,233.1053522,239.8794115,171.0703702,253.6122585,166.8901701,146.5007817,204.5358416,164.0084426,168.2813446,220.9531965,188.2738711,186.6496447,201.0944003,193.6350891,211.8569846,168.759782,168.8765214,141.1202001,138.7090026,116.7610936,112.0516493,124.783541,129.7850632,128.3995218,109.8525126,99.52187805,118.7414935,124.6613374,130.0553453,133.668023,120.1476946,132.5337043,127.1457833,124.9488796,142.8504867,147.3912292,168.2019517,179.0805623,205.7673655,190.5352681,242.9296609,292.8652068,364.4191091,451.1784479,440.3056626,377.0584127,443.0914757,470.7416055,509.8706644,804.6008028,989.5589773,,
Low income,LIC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,102.8571429,87.28,114.5588874,71.92380952,714.627383,797.2983555,752.438005,596.7169179,214.8359019,271.6903922,245.8359693,253.5409894,233.8905118,234.7945674,223.8161178,268.670227,298.9640764,193.310294,131.9715702,115.8853702,113.4068921,115.2282145,131.0788888,205.4456907,201.9270392,171.3826294,169.7320716,401.1667903,356.688877,410.5967078,446.7694146,475.5207792,229.5483718,262.920354,180.4852752,238.3030131,202.127617,133.6691894,169.3745599,204.8922604,229.7049036,223.6861881,267.9725036,266.181576,285.9334607,286.3787265,152.7475901,189.1242068,389.9343989,229.770329,270.8057872,353.9891631,536.7539462,9561.616971,8893.446826,,
Liechtenstein,LIE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,5428.348214,1549.737434,341.3696473,153.5644864,268.5647488,277.8097941,1935.159046,3129.175441,2524.262701,3186.153846,3077.555491,1877.185478,3214.112099,2550.437439,2505.988095,2891.558096,2291.40347,2222.842105,2515.220535,2273.094564,3058.085458,2513.894544,2437.024463,2703.376008,2339.652223,2406.456121,2543.207752,2571.076742,2836.462839,4221.351992,2970.098839,2748.57,3345.09,2676.1182,1381.418997,1968.044996,2427.586945,1597.647829,1119.421044,1370.0845,,
Lower middle income,LMC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,167.4471827,159.374924,176.2468728,187.1459531,180.0400418,186.0565895,204.4680761,209.6186587,201.4516269,203.4328227,193.272485,183.4491791,191.3499362,173.1635855,186.9855776,166.5552248,170.0863678,166.9224026,170.4424053,167.6354959,150.3188418,140.8355298,139.6453255,143.5472594,135.3056116,128.7304619,116.2475002,114.6043891,118.5588241,117.2752787,115.6624036,107.427763,103.291763,107.4568011,104.5430063,104.2741898,107.5573741,109.5634332,109.6184122,105.2351392,106.5390011,105.5470238,109.0889363,113.0835539,115.8150535,124.835144,129.6606731,132.8488827,137.2959248,130.9002736,129.42728,120.0833936,126.4315984,129.7803308,129.5834209,124.9568708,122.9434649,122.3616056,,
Low & middle income,LMY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,120.7125445,160.5537527,167.8443276,158.7648389,154.5451887,159.3371954,168.0975581,190.5843967,173.2525918,167.4752649,154.0201409,151.6068037,154.0965658,141.0521896,143.8061029,139.6299001,142.4565036,140.1387707,136.915282,134.5628313,130.2107209,128.7266654,126.5168451,127.6980412,120.8413499,120.3297279,120.417693,121.6662317,120.8783963,125.8689273,128.493875,102.9406036,100.946193,103.7908773,101.6320963,102.4257229,106.9989442,107.0285878,104.1162882,101.1862607,100.4141305,102.9074176,100.8645514,101.5007544,100.414864,104.2939476,103.6826944,102.8031424,108.619403,100.9082925,102.8114997,101.9571462,103.7158949,99.88397243,96.3409683,99.88783091,101.507497,101.390503,,
Lesotho,LSO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,161.5831517,158.4228563,143.0220804,143.402417,142.6913594,135.8062866,134.4074527,131.2738811,130.4310638,127.7916999,126.5178384,125.9055641,120.2281725,120.2957679,122.4479373,125.1336321,119.9123644,117.8110887,122.8933615,127.1308031,123.4368274,129.4323489,134.931418,104.9367911,100.1327714,106.2789257,105.5210675,105.697055,110.754498,108.6672319,103.1893194,100.0751819,97.96400379,102.2612367,97.73753407,96.95795609,93.29770465,92.48558707,91.28845029,89.6535402,90.98774933,85.43784065,89.15335161,88.27714966,87.32082696,84.66131091,80.24898094,82.3659904,83.180191,81.94945394,,
Lithuania,LTU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7713284,40.22191401,30.62015504,28.47490347,26.66367914,26.62400621,20.62555326,20.41627999,18.56796117,24.36823105,22.22718773,20.42492443,20.05236472,18.21839086,17.07879658,15.39755995,13.65653497,16.43647448,18.09268286,15.96109023,20.16777589,23.56965466,22.36953698,21.23826497,25.12188316,22.63945625,25.01629295,,
Luxembourg,LUX,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,225.9785921,283.8645546,187.8569737,134.9766638,119.4666795,55.7966935,69.04549509,62.72004451,71.60766906,78.18343722,66.17840935,69.0208948,71.59303882,93.03482587,123.0883445,151.5004055,87.26300438,69.50672646,108.1073446,96.89123301,94.18605684,62.90130797,44.69558877,66.02306248,55.31718898,58.58470566,48.92774194,28.17444084,26.13036645,22.96135931,20.41436855,22.53000852,21.70301142,25.45062527,23.41908714,23.24276669,27.6038961,26.43221966,29.52162293,25.83797468,22.69691241,37.0421408,35.11287315,28.99345029,39.66223406,33.38126329,32.85961632,38.69266342,21.7920132,18.89508569,17.51907553,15.08349498,20.35547881,19.1589104,21.78924688,8.982767043,9.642011361,10.6806906,,
Monaco,MCO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,111.7796664,107.0543604,107.4284137,84.90359228,70.35578324,62.09854283,61.83088737,69.5051554,70.07337448,68.33732653,74.08918265,67.17172121,81.71341135,70.65142729,71.71112805,78.74386805,62.22746616,59.82234776,60.00451261,63.89124989,69.04190413,68.33712548,62.21041326,53.57235028,51.65129328,51.50118546,50.25428312,45.52573614,44.27018874,45.89781624,44.97035624,45.55376422,40.97558309,38.21481504,37.15435957,36.90567143,39.53018098,36.45871932,37.17170832,36.51028121,34.99213601,36.04658719,33.92946538,35.60392523,35.0245041,36.24190531,29.48630283,27.63121865,27.63091449,21.20993866,19.86858296,18.28226333,17.49501572,18.34314349,17.78086142,15.70245703,14.92592379,14.19055172,,
Mexico,MEX,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,184.5107567,154.8288973,163.1578947,153.3905748,167.2073378,160.0403226,118.820913,119.5303362,101.1965707,92.71131648,97.96774142,97.00336498,99.76227196,105.7645935,124.2869614,130.9208243,119.5329879,130.0168095,130.6098388,131.6246796,140.1708826,126.9078201,113.3323824,116.1060131,112.1844197,120.6176569,110.5455312,103.0285976,89.43661972,103.2258065,83.40114333,93.48605808,100.4923932,100.4143562,74.03569372,85.16706568,93.75035639,108.0678007,121.2949051,161.0124802,200.0190864,389.0802721,514.8053955,405.4386229,411.9650561,529.385081,433.6209586,266.1138206,234.5577014,177.8746939,163.980262,221.9514146,206.9622539,153.9174421,190.6268176,239.4174434,292.1920084,504.2636565,,
Marshall Islands,MHL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,120.7125445,160.4907643,167.8114213,158.8220487,154.6227269,159.3748504,168.1902632,190.0385705,172.7901504,166.964919,153.4756457,151.4184725,153.8794178,140.7342233,143.4785012,139.2955544,142.1264673,139.8417327,136.5251095,134.1692992,129.9645468,128.707812,126.5860013,127.7924654,120.879706,120.266469,120.0950556,121.3918462,120.6966159,125.6755584,128.0070684,102.5746461,100.4983138,103.3654275,101.2503412,102.1505988,106.6842668,106.8318823,103.8380129,100.9469024,100.3232293,102.7133123,100.584116,101.2057361,100.0976465,103.8769023,103.3189144,102.3787836,108.262925,100.8099899,102.6268497,101.671933,103.3374445,99.37349942,95.77088376,99.05015997,100.4378482,100.3784247,,
North Macedonia,MKD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,305.0476289,262.051246,310,345.9259259,290.3703704,300,399,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,139.9770394,135.5930637,130.513587,112.6576087,103.1342319,115.5636271,92.20580285,116.9132075,148.6753355,151.1363636,167.5585284,209.3333333,328.90625,266.1666667,217.5722543,168.7713043,127.3927299,92.10646109,88.54766734,94.11664779,107.4423898,120.3753623,150.5650224,172.602,210.3924419,274.880916,236.267663,316.9768271,332.9554264,248.9694656,266.7963684,346.7391304,207.3970588,338.5133333,493.41,142.4204264,176.0831365,329.6123602,166.6796387,209.7267657,441.9772097,212.0514468,175.1681586,273.1128079,336.3629093,218.8707723,566.4121229,1861.058376,2374.991747,,
Middle East & North Africa (excluding high income),MNA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,151.5309294,151.6776055,154.3195258,140.290324,120.3408847,94.53547607,95.32449144,105.6781763,117.9334949,128.8416167,125.7685573,110.0512367,128.9406836,116.2598198,138.3269146,144.5048523,115.9618735,109.9391425,113.8449386,112.5092567,130.0367264,116.9891255,92.82953552,82.88552092,73.29074045,72.86267556,70.22861471,58.70336481,56.35232237,56.83672983,57.59423353,58.67465769,55.22338148,53.13106759,52.95499848,51.75222356,58.68029228,54.47165653,55.71494043,54.42044592,50.72530361,52.37144241,50.33688172,54.5348978,57.45963272,59.17944615,50.59509039,48.14789529,45.9172438,35.66984111,33.44448085,32.13050802,33.53239811,32.95934156,33.04019262,29.70154432,25.08689415,23.66032392,,
Montenegro,MNE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,4994.166667,6752.777778,843.8303342,363.1617379,127.0491803,139.5604396,178.5384615,151.2820513,200,198.630137,300,412.0689655,372.972973,811.7647059,1376.923077,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,2691.4,619.025641,347.4680472,297.6022727,306.9036145,347.2405063,310.0116279,268.6522262,321.8412459,300.4758216,346.8830169,303.7901825,251.0764957,288.0624507,248.3842564,341.1111111,231.5908142,222.2177452,182.3146944,205.8660545,189.6869723,204.4294872,233.0265596,233.614971,229.8680556,284.6774194,223.2142857,196.2199313,185.1960784,306.4542389,1030.766269,,,,,,,,,,,,,,,,
Malawi,MWI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83233.56164,96273.84615,66100.54945,59977.77778,,,,,,,,,,,
Malaysia,MYS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,731.25,676.6666667,490.7354839,742.2038462,402.96,534.54,578.8896104,611.1783784,729.4705882,711.5380952,744.4186047,985.5614973,1167.741935,1286.931818,2000.5,1109.774436,1044.585987,1418.859649,907.4235808,274.9791145,240.8505155,305.8965517,293.8137545,341.9172932,323.4788587,277.4295572,301.7266608,407.0699965,376.5517241,390,540.3539059,444.0934934,331.6132265,202.5353673,194.2812715,192.9195941,211.8165915,352.766097,255.1595629,268.6158271,321.6035822,299.6148309,159.2332863,334.1856978,307.4935904,293.8365914,249.1496224,302.7530981,247.4114497,291.428813,204.7018746,198.7580546,,
North America,NAC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,90.87131287,89.37428192,85.98899622,83.62795732,79.41172485,81.038098,80.11294846,80.93263861,77.79772951,79.09975188,77.16875156,77.69742331,75.36327418,73.18426576,78.30490109,78.48876876,75.97067668,72.85263934,70.67868189,70.00244564,79.71707179,75.56799023,70.02748193,67.74490452,73.94114947,62.70004001,58.72341171,56.88104001,60.91591777,59.96934982,58.00281132,58.45605696,60.83449489,56.63064505,58.88035156,58.34558789,61.54917597,61.34414928,67.16401007,68.94045661,70.87606822,75.27842968,80.00291311,75.54604279,80.66673564,77.69805584,74.60182694,83.89973883,81.34510765,72.79508772,81.04293975,84.49459956,84.28234275,81.96023889,77.39932908,77.58822777,75.42609364,73.6721111,,
Namibia,NAM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
